position,srx,status,gs_uri,r2_key,md5,timestamp,error
23/1048,SRX24476193,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24476193.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24476193.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
24/1048,SRX26524302,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524302.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524302.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
25/1048,SRX27123183,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27123183.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27123183.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
26/1048,SRX26524301,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524301.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524301.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
27/1048,SRX25319045,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319045.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319045.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
28/1048,SRX26487588,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26487588.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26487588.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
29/1048,SRX19907929,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907929.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907929.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
30/1048,SRX26524299,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524299.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524299.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
31/1048,SRX25261711,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261711.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261711.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
32/1048,SRX25319046,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319046.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319046.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
33/1048,SRX25319040,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319040.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319040.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
34/1048,SRX25363536,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363536.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363536.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
35/1048,SRX23457976,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457976.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457976.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
36/1048,SRX20221196,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221196.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221196.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
37/1048,SRX21460121,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460121.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460121.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
38/1048,SRX20811753,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811753.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811753.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
39/1048,SRX25363533,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363533.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363533.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
40/1048,SRX24312776,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312776.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312776.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
41/1048,SRX25261767,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261767.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261767.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
42/1048,SRX25319037,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319037.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319037.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
43/1048,SRX23457979,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457979.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457979.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
44/1048,SRX22146400,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22146400.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22146400.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
45/1048,SRX25595936,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25595936.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25595936.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
46/1048,SRX19907928,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907928.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907928.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
47/1048,SRX24312774,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312774.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312774.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
48/1048,SRX23902410,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23902410.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23902410.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
49/1048,SRX21311406,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311406.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311406.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
50/1048,SRX25261713,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261713.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261713.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
51/1048,SRX25319041,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319041.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319041.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
52/1048,SRX25261764,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261764.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261764.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
53/1048,SRX20221195,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221195.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221195.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
54/1048,SRX24312786,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312786.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312786.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
55/1048,SRX22558191,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558191.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558191.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
56/1048,SRX25261736,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261736.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261736.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
57/1048,SRX22226507,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226507.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226507.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
58/1048,SRX20811764,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811764.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811764.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
59/1048,SRX22556482,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556482.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556482.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
60/1048,SRX24312779,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312779.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312779.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
61/1048,SRX22226506,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226506.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226506.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
62/1048,SRX22556483,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556483.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556483.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
63/1048,SRX22556485,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556485.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556485.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
64/1048,SRX22556484,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556484.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556484.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
65/1048,SRX22836419,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836419.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836419.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
66/1048,SRX23825227,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825227.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825227.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
67/1048,SRX17689202,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX17689202.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX17689202.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
68/1048,SRX23457975,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457975.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457975.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
69/1048,SRX19844845,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844845.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844845.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
70/1048,SRX19693841,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693841.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693841.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
71/1048,SRX19844816,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844816.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844816.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
72/1048,SRX23825224,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825224.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825224.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
73/1048,SRX19910919,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910919.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910919.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
74/1048,SRX19162052,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162052.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162052.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
75/1048,SRX25261716,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261716.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261716.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
76/1048,SRX19704174,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704174.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704174.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
77/1048,SRX19693843,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693843.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693843.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
78/1048,SRX22834769,failed,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22834769.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22834769.h5ad,,2026-07-30 14:53:14,OSError: Project was not passed and could not be determined from the environment.
