position,srx,status,gs_uri,r2_key,md5,timestamp,error
1/1048,SRX19162061,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162061.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162061.h5ad,1yWDD1V/azYCkXRQZGQaNw==,2026-07-30 15:01:11,
2/1048,SRX19162060,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162060.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162060.h5ad,DfNZddXXTcfMPe6YR1wtgw==,2026-07-30 15:01:13,
3/1048,SRX19162058,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162058.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162058.h5ad,TcDAxoXjlFsK/UNVZv+wtg==,2026-07-30 15:01:16,
4/1048,SRX19162062,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162062.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162062.h5ad,33rAROfJYAGgAkcL9riKVg==,2026-07-30 15:01:18,
5/1048,SRX19162064,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162064.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162064.h5ad,26PQCYr21YeTgJylsCOfJQ==,2026-07-30 15:01:22,
6/1048,SRX19162063,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162063.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162063.h5ad,r5GXjqvlsz3YkSL86j8Mhg==,2026-07-30 15:01:24,
7/1048,SRX19233502,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19233502.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19233502.h5ad,ogGl7lGcLRY5slQVa0azmw==,2026-07-30 15:01:26,
8/1048,ERX11662380,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX11662380.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX11662380.h5ad,0i+CmnX3Kdm6vFjQkMXJRg==,2026-07-30 15:01:42,
9/1048,SRX19780691,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780691.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780691.h5ad,DltUfOZqZI44J46nI5TWJg==,2026-07-30 15:01:45,
10/1048,SRX19780690,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780690.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780690.h5ad,ZLb2eDP4KMkDNARJeRha7w==,2026-07-30 15:01:48,
11/1048,SRX19780688,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780688.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780688.h5ad,JZ+7eu/Bo3iTjjY+b9xrkQ==,2026-07-30 15:01:51,
12/1048,SRX19780694,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780694.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19780694.h5ad,HKh071OgBBHUedBs8sph+g==,2026-07-30 15:01:53,
13/1048,SRX19162057,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162057.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162057.h5ad,rQL/kDx4qF+OkN5anZKanQ==,2026-07-30 15:01:56,
14/1048,SRX18965987,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX18965987.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX18965987.h5ad,IQwokuHoge4rmYN7gPqJzg==,2026-07-30 15:02:02,
15/1048,SRX23886062,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886062.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886062.h5ad,NA+XXuK5SXNwhgRUTg/vwQ==,2026-07-30 15:02:08,
16/1048,SRX23886064,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886064.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886064.h5ad,V0AGz2LhOleg6ms5HW3xJg==,2026-07-30 15:02:15,
17/1048,SRX23886065,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886065.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886065.h5ad,nbxPzDnLcU7YUGLoV50aBA==,2026-07-30 15:02:28,
18/1048,SRX23886063,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886063.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886063.h5ad,F6bKnGnjfnaFJPoify4Hxg==,2026-07-30 15:02:34,
19/1048,SRX23886061,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886061.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886061.h5ad,kQbDggrwWgcBGm0FcRbhNw==,2026-07-30 15:02:41,
20/1048,SRX23886066,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886066.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23886066.h5ad,6jA6Eqc6zqKGMdTOjFbZIw==,2026-07-30 15:02:51,
21/1048,SRX23907174,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23907174.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23907174.h5ad,zWj0Opj0m2As2xMjpBwYhw==,2026-07-30 15:02:54,
22/1048,ERX11876766,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX11876766.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX11876766.h5ad,3RIULyWVU8Y2ewLYLtnOFw==,2026-07-30 15:02:57,
23/1048,SRX24476193,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24476193.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24476193.h5ad,InmsprsWN+RGvJ3AVTLVfQ==,2026-07-30 15:03:00,
24/1048,SRX26524302,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524302.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524302.h5ad,RgrQqWa7DXRcehFkZ7Dr8Q==,2026-07-30 15:03:07,
25/1048,SRX27123183,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27123183.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27123183.h5ad,StaCblH7D776jhdg+O1VWA==,2026-07-30 15:03:17,
26/1048,SRX26524301,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524301.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524301.h5ad,EnNNIuAOGvxMuMFjcKCJNQ==,2026-07-30 15:03:26,
27/1048,SRX25319045,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319045.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319045.h5ad,1abxuhNs5/sS9D76ffKkVg==,2026-07-30 15:03:37,
28/1048,SRX26487588,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26487588.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26487588.h5ad,skId+pcjio/p42s26b2C1w==,2026-07-30 15:03:48,
29/1048,SRX19907929,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907929.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907929.h5ad,Yn207qVqCykQoGPW/tiQIQ==,2026-07-30 15:03:53,
30/1048,SRX26524299,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524299.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX26524299.h5ad,3kyk08A4HT4oqP1JX7Re7Q==,2026-07-30 15:03:59,
31/1048,SRX25261711,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261711.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261711.h5ad,Vow82v/5ilrop86RE6+bHg==,2026-07-30 15:04:05,
32/1048,SRX25319046,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319046.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319046.h5ad,V8eFIgHh6FTpXRfG7iXWlA==,2026-07-30 15:04:16,
33/1048,SRX25319040,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319040.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319040.h5ad,ncRFSbDB1sJ9tFSE3TqcqQ==,2026-07-30 15:04:28,
34/1048,SRX25363536,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363536.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363536.h5ad,82wicEyCHfv9ld3nerVg4w==,2026-07-30 15:04:39,
35/1048,SRX23457976,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457976.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457976.h5ad,KNz74IFGModJmm4tfZz9Nw==,2026-07-30 15:04:44,
36/1048,SRX20221196,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221196.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221196.h5ad,t62U/ZR+tYHn8D62XjgUXg==,2026-07-30 15:04:51,
37/1048,SRX21460121,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460121.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21460121.h5ad,EetqpKfORiUtPdobt2Adzw==,2026-07-30 15:04:59,
38/1048,SRX20811753,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811753.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811753.h5ad,Q0GGLBM21mPaPJ3MQOQKUA==,2026-07-30 15:05:02,
39/1048,SRX25363533,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363533.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25363533.h5ad,2O1gOuNtDj2RU1hbqOMSXA==,2026-07-30 15:05:08,
40/1048,SRX24312776,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312776.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312776.h5ad,hyLTh4k8x544/tjOb0vuiQ==,2026-07-30 15:05:15,
41/1048,SRX25261767,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261767.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261767.h5ad,M3zS4SZMLDXKPp95zCg70Q==,2026-07-30 15:05:21,
42/1048,SRX25319037,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319037.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319037.h5ad,kMYvscM40uUsA+OwthvLtg==,2026-07-30 15:05:32,
43/1048,SRX23457979,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457979.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457979.h5ad,4d+bBXm3LyL6GxXr9c/Mmw==,2026-07-30 15:05:35,
44/1048,SRX22146400,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22146400.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22146400.h5ad,bofckp48Yk6c7nG3d4QTaw==,2026-07-30 15:06:07,
45/1048,SRX25595936,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25595936.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25595936.h5ad,vesg0WrvfAz4Cy8K++OiEQ==,2026-07-30 15:06:14,
46/1048,SRX19907928,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907928.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19907928.h5ad,L/IfygkDGylB9NbeNEK/fw==,2026-07-30 15:06:22,
47/1048,SRX24312774,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312774.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312774.h5ad,+qgOpK930nRLcFhzOY0x3Q==,2026-07-30 15:06:32,
48/1048,SRX23902410,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23902410.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23902410.h5ad,51O7/NskI2c/j9qBAMuHxA==,2026-07-30 15:06:41,
49/1048,SRX21311406,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311406.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX21311406.h5ad,eIdYN+xqsaOM9p4CGaRsbg==,2026-07-30 15:06:46,
50/1048,SRX25261713,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261713.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261713.h5ad,U9GsbTQZTPw8K+ai6Md7hw==,2026-07-30 15:06:53,
51/1048,SRX25319041,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319041.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25319041.h5ad,MS9rnyUlDrbv/D9f58PeWQ==,2026-07-30 15:07:06,
52/1048,SRX25261764,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261764.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261764.h5ad,6owuaSFPPoSTwNFeaGMIrw==,2026-07-30 15:07:09,
53/1048,SRX20221195,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221195.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20221195.h5ad,N0Kpmt/FwpLX3wxHnHHJNA==,2026-07-30 15:07:19,
54/1048,SRX24312786,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312786.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312786.h5ad,Re3pZKhmm26D2AcoEMCc7A==,2026-07-30 15:07:28,
55/1048,SRX22558191,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558191.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22558191.h5ad,ujupViPns6f0FMBnrW+JnA==,2026-07-30 15:07:32,
56/1048,SRX25261736,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261736.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261736.h5ad,sNC1ncpsFIBHaZyMSFb0Lg==,2026-07-30 15:07:41,
57/1048,SRX22226507,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226507.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226507.h5ad,UqQcZKSDjzb76DRuo2bU3A==,2026-07-30 15:07:50,
58/1048,SRX20811764,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811764.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX20811764.h5ad,UV/yPLkF062uspyv20LuaA==,2026-07-30 15:07:53,
59/1048,SRX22556482,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556482.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556482.h5ad,3Cc1X3puXyyq12JDL5eG5A==,2026-07-30 15:07:57,
60/1048,SRX24312779,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312779.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX24312779.h5ad,UQuTbICQycUFdi9xkwVejg==,2026-07-30 15:08:08,
61/1048,SRX22226506,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226506.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22226506.h5ad,yDE1KHtnbwsOHVAgNwQVog==,2026-07-30 15:08:13,
62/1048,SRX22556483,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556483.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556483.h5ad,ghGrwbaoqMG5SpCKXyCkcg==,2026-07-30 15:08:16,
63/1048,SRX22556485,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556485.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556485.h5ad,GTemRPEKUxPsUGuUKsqn/A==,2026-07-30 15:08:19,
64/1048,SRX22556484,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556484.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22556484.h5ad,cqNcVwIf5sKm1X4p0EazbA==,2026-07-30 15:08:23,
65/1048,SRX22836419,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836419.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX22836419.h5ad,t/zWK5J+N4yTauIP0xExRw==,2026-07-30 15:08:35,
66/1048,SRX23825227,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825227.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825227.h5ad,otyMTCvQSjJI9nqKLxbtoA==,2026-07-30 15:08:41,
67/1048,SRX17689202,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX17689202.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX17689202.h5ad,4yrH9HpNnlGLK5dw6g19Mw==,2026-07-30 15:08:47,
68/1048,SRX23457975,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457975.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23457975.h5ad,IJZvvInFmAyCsGwZcMqQOg==,2026-07-30 15:08:51,
69/1048,SRX19844845,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844845.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844845.h5ad,hnZLJv7ksgrTXL6XzeWfZw==,2026-07-30 15:08:54,
70/1048,SRX19693841,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693841.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693841.h5ad,uE55d99uOyGeDJrJJLXO+A==,2026-07-30 15:09:04,
71/1048,SRX19844816,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844816.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19844816.h5ad,xQ+W/K/iJLVA85qZOLEvlQ==,2026-07-30 15:09:09,
72/1048,SRX23825224,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825224.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX23825224.h5ad,pPQEbwpzeHzjyJE4e0CBEw==,2026-07-30 15:09:20,
73/1048,SRX19910919,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910919.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19910919.h5ad,l1UYdjq2t1tYh2XYsdS7GQ==,2026-07-30 15:09:24,
74/1048,SRX19162052,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162052.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19162052.h5ad,vyrKqsc0mxYWUMP8lNGniQ==,2026-07-30 15:09:31,
75/1048,SRX25261716,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261716.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX25261716.h5ad,ERckN40LB67S+mEa7uK0RQ==,2026-07-30 15:09:35,
76/1048,SRX19704174,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704174.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19704174.h5ad,xZaAet2PLjon1bUiD7wgzw==,2026-07-30 15:09:45,
77/1048,SRX19693843,uploaded,gs://arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693843.h5ad,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19693843.h5ad,hEF1gwkFa9ELR4spapJVYw==,2026-07-30 15:10:00,
